movie_title,domestic_total_gross,release_date,runtime_(mins),rating,genre,distributor,director,producer,production_budget,widest_release_theaters,actors,writers,cinematographers,composers
Command Decision,,1948-12-25 00:00:00,112,Unrated,War,MGM,Sam Wood,Sidney Franklin,N/A,,"Clark Gable,Walter Pidgeon,Van Johnson,Brian Donlevy,Charles Bickford,John Hodiak,Edward Arnold,Marshall Thompson*,Richard Quine*,Cameron Mitchell*,Ray Collins*,John McIntire*,Moroni Olsen*,John Ridgely*,James Millican*","George Froeschel,William R. Laidlaw,William Wister Haines* ,(play)",Harold Rosson,Miklos Rozsa
Commandments,548561,1997-05-02 00:00:00,88,R,Unknown,Gramercy,,"Joe Medjuck,Ivan Reitman, ,(executive producer)",$6 million,269,Courteney Cox,,"Slawomir Idziak, ,(director of photography)",
Commando,35100000,1985-10-04 00:00:00,90,R,Action,Fox,,Joel Silver,N/A,"1,504",Arnold Schwarzenegger,,,James Horner
Comment Ma Mere Accoucha de Moi Durant,,2003-02-07 00:00:00,99,Unrated,Unknown,Alliance,,,N/A,41,,,,
Commitment,76543,2013-12-06 00:00:00,108,Unrated,Foreign,Well Go USA,,,N/A,22,,,,
The Commitments,14919570,1991-08-16 00:00:00,118,R,Music Drama,Fox,,"Tom Rosenberg, ,(executive)",N/A,588,,,,
Committed,40361,2000-04-28 00:00:00,98,R,Unknown,Miramax,,,$3 million,13,"Heather Graham,Casey Affleck,Luke Wilson,Goran Visnjic,Mark Ruffalo",,,
Communion,1919653,1989-11-10 00:00:00,101,R,Unknown,New Line,,"Gary Barber, ,(executive)",N/A,240,Christopher Walken,,,
Compadres,,2016-04-22 00:00:00,101,Not Yet Rated,Action,Lionsgate,,,N/A,,"Kevin Pollak,Eric Roberts",,,
The Company,2283914,2003-12-25 00:00:00,112,PG-13,Drama,Sony Classics,Robert Altman,"John Sloss, ,(executive),John Wells, ,((executive))",$15 million,55,"Neve Campbell,Malcolm McDowell,James Franco",,Andrew Dunn,
Company Business,1501785,1991-09-06 00:00:00,98,PG-13,Action Comedy,MGM,,,N/A,232,,,,Michael Kamen
Company Man,146193,2001-03-09 00:00:00,81,PG-13,Unknown,Paramount Classics,Douglas McGrath,"Susan Cartsonis, ,(co-executive)",$16 million,104,"Ryan Phillippe*,Sigourney Weaver",,,
The Company Men,4441272,2011-01-21 00:00:00,105,R,Drama,Weinstein Company,John Wells,John Wells,$15 million,277,"Ben Affleck,Tommy Lee Jones,Kevin Costner,Maria Bello,Chris Cooper,Craig T. Nelson,Rosemarie DeWitt",John Wells,Roger Deakins,Aaron Zigman
The Company of Wolves,4389334,1985-04-19 00:00:00,95,R,Unknown,Cannon Films,Neil Jordan,,$2 million,995,,,,George Fenton
The Company You Keep,5133027,2013-04-05 00:00:00,125,R,Thriller,Sony Classics,Robert Redford,Robert Redford,N/A,807,"Robert Redford,Shia LaBeouf,Julie Christie,Sam Elliott,Brendan Gleeson,Terrence Howard,Richard Jenkins,Anna Kendrick,Brit Marling,Stanley Tucci,Nick Nolte,Chris Cooper,Susan Sarandon",Lem Dobbs,,Cliff Martinez
Compared to What? The Improbable Journey of Barney Frank,,TBD,87,Not Yet Rated,Documentary,Pack Wolf Productions,,,N/A,,,,,
The Competition,14287755,1980-12-03 00:00:00,126,PG,Music Drama,Columbia,,,N/A,,,,,
Compliance,319285,2012-08-17 00:00:00,90,R,Drama / Thriller,Magnolia,,,N/A,21,,,,
Compromising Positions,12531831,1985-08-30 00:00:00,98,R,Unknown,Paramount,,,N/A,574,"Susan Sarandon,Joan Allen*",,Barry Sonnenfeld,
Computer Chess,102041,2013-07-17 00:00:00,92,Unrated,Comedy,Kino Lorber,,,N/A,9,,,,
"Comrades, Almost a Love Story",17676,1998-02-20 00:00:00,116,Unrated,Unknown,Rim Film Dist.,,,N/A,1,,,,
Con Air,101117573,1997-06-06 00:00:00,115,R,Action,Buena Vista,Simon West,Jerry Bruckheimer,$75 million,"2,941","Nicolas Cage,John Cusack,John Malkovich,Ving Rhames,Steve Buscemi,Colm Meaney,Dave Chappelle,Danny Trejo",,,"Mark Mancina,Trevor Rabin"
Conan O'Brien Can't Stop,267965,2011-06-24 00:00:00,89,R,Documentary,Abramorama,,Gavin Polone,N/A,24,,,,
Conan the Barbarian,39565475,1982-05-14 00:00:00,129,R,Action Fantasy,Universal,,,N/A,"1,683",Arnold Schwarzenegger,,,
Conan the Barbarian (2011),21295021,2011-08-19 00:00:00,112,R,Action,Lionsgate,Marcus Nispel,"Randall Emmett,George Furla, ,(executive)",$90 million,"3,015","Jason Momoa,Stephen Lang,Rachel Nichols,Ron Perlman,Rose McGowan","Thomas Dean Donnelly,Sean Hood,Joshua Oppenheimer",,Tyler Bates
Conan the Destroyer,31042035,1984-06-29 00:00:00,103,PG,Action Fantasy,Universal,,,N/A,"1,249",Arnold Schwarzenegger,,,
Concerning Violence,12680,2014-12-05 00:00:00,78,Unrated,Documentary,Kino Lorber,,,N/A,2,,,,
The Concert,657986,2010-07-30 00:00:00,119,PG-13,Foreign,Weinstein Company,,,N/A,21,Melanie Laurent,,,
Concert for George,134600,2003-10-03 00:00:00,105,PG-13,Unknown,Arenaplex,,,N/A,105,,,,
The Concorde: Airport '79,13015688,1979-08-03 00:00:00,123,PG,Action Drama,Universal,David Lowell Rich,Jennings Lang,N/A,,"Alain Delon,Susan Blakely,Robert Wagner,Sylvia Kristel,George Kennedy,Eddie Albert,Bibi Andersson,Charo,John Davidson,Andrea Marcovicci,Martha Raye,Cicely Tyson,Jimmie Walker,David Warner,Mercedes McCambridge","Eric Roth,Jennings Lang ,(story)",Philip H. Lathrop,Lalo Schifrin
Concussion,42606,2013-10-04 00:00:00,96,R,Drama,Radius-TWC,,,N/A,25,,,,
Concussion (2015),34542474,2015-12-25 00:00:00,123,PG-13,Drama,Sony / Columbia,Peter Landesman,Ridley Scott,$35 million,"2,841","Will Smith,Alec Baldwin,Gugu Mbatha-Raw,Luke Wilson",Peter Landesman,,James Newton Howard
The Condemned,7371706,2007-04-27 00:00:00,100,R,Action,Lionsgate,,,N/A,"2,310","""""Stone Cold"""" Steve Austin",,,Graeme Revell
The Condemned (2013),3718,2013-03-01 00:00:00,,Unrated,Foreign,Strand,,,N/A,1,,,,
Condorman,,1981-08-07 00:00:00,,PG,Unknown,Buena Vista,,,N/A,,,,,
Coneheads,21274717,1993-07-23 00:00:00,86,PG,Sci-Fi Comedy,Paramount,Steven Barron,Lorne Michaels,N/A,"1,978","Dan Aykroyd,Jane Curtin,Chris Farley,Adam Sandler*,David Spade,Parker Posey*, ,(Cameo),Ellen DeGeneres*, ,(Cameo)",,,
Confession of a Child of the Century,74,2015-09-25 00:00:00,120,Unrated,Drama,Cohen Media Group,,,N/A,1,Charlotte Gainsbourg,,,
Confessions of a Dangerous Mind,16007718,2002-12-31 00:00:00,113,R,Comedy Thriller,Miramax,George Clooney,"Andrew Lazar,Steven Soderbergh, ,(executive)",$30 million,"1,776","Sam Rockwell,Drew Barrymore,George Clooney,Julia Roberts,Rutger Hauer,Maggie Gyllenhaal*,Matt Damon*, ,(Cameo),Brad Pitt*, ,(Cameo),Michael Cera*",Charlie Kaufman,Newton Thomas Sigel,Alex Wurman
Confessions of a Shopaholic,44277350,2009-02-13 00:00:00,112,PG,Romantic Comedy,Buena Vista,P.J. Hogan,Jerry Bruckheimer,N/A,"2,534","Isla Fisher,Hugh Dancy",,,James Newton Howard
Confessions of a Teenage Drama Queen,29331068,2004-02-20 00:00:00,86,PG,Family Comedy,Buena Vista,,,N/A,"2,503","Lindsay Lohan,Megan Fox*",,,Mark Mothersbaugh
Confessionsofa Ex-Doofus-ItchyFooted Mutha,1013,2009-08-21 00:00:00,99,Unrated,Action Comedy,Yeah,,,N/A,1,,,,
Confetti,228498,2006-09-15 00:00:00,99,R,Comedy,Fox Searchlight,,,N/A,151,,,,
Confidence,12251640,2003-04-25 00:00:00,98,R,Crime Thriller,Lions Gate,James Foley,,$15 million,"1,871","Edward Burns,Rachel Weisz,Morris Chestnut,Paul Giamatti,Donal Logue,Luis Guzman,Dustin Hoffman",,,Christophe Beck
Confidence,,1981-03-15 00:00:00,,Unrated,Unknown,New Yorker,,,N/A,,,,,
The Conformist,,1970-10-22 00:00:00,115,R,Foreign,Paramount,Bernardo Bertolucci,,N/A,,"Jean-Louis Trintignant,Stefania Sandrelli,Gastone Moschin,Enzo Tarascio,Fosco Giachetti,Dominique Sanda",Bernardo Bertolucci,Vittorio Storaro,Georges Delerue
The Conformist (2014 re-release),58657,2014-08-29 00:00:00,111,R,Foreign,Kino Lorber,,,N/A,4,,,,
Confusion of Genders,,2003-07-09 00:00:00,94,Unrated,Unknown,Picture This!,,,N/A,3,,,,
Congo,81022101,1995-06-09 00:00:00,108,PG-13,Sci-Fi Adventure,Paramount,Frank Marshall,"Kathleen Kennedy,Frank Marshall, ,(executive),Sam Mercer",N/A,"2,676",Laura Linney,,,Jerry Goldsmith
"Congo: White King, Red Rubber, Black Death",,2005-10-21 00:00:00,84,Unrated,Documentary,Artmattan Prods.,,,N/A,1,,,,
The Congress,137815,2014-08-29 00:00:00,117,Unrated,Sci-Fi,Drafthouse,,,N/A,37,"Robin Wright,Paul Giamatti,Danny Huston,Jon Hamm,Harvey Keitel,Kodi Smit-McPhee",,,
The Conjuring,137400141,2013-07-19 00:00:00,112,R,Horror,Warner Bros. (New Line),James Wan,"Rob Cowan,Tony DeRosa-Grund,Peter Safran",$20 million,"3,115","Vera Farmiga,Patrick Wilson,Lili Taylor,Ron Livingston,Joey King","Carey Hayes,Chad Hayes",,Joseph Bishara
The Conjuring 2,,2016-06-10 00:00:00,,Not Yet Rated,Horror,Warner Bros.,James Wan,,N/A,,"Vera Farmiga,Frances O'Connor,Patrick Wilson",,,
Connected,46782,2011-09-16 00:00:00,82,Unrated,Documentary,Paladin,,,N/A,7,,,,
The Connection,,2015-05-15 00:00:00,135,R,Foreign,Drafthouse,,,N/A,27,Jean Dujardin,,,
Connie and Carla,8085771,2004-04-16 00:00:00,97,PG-13,Comedy,Universal,Michael Lembeck,"Gary Barber,Roger Birnbaum,Jonathan Glickman,Tom Hanks,Peter Safran, ,(executive),Nia Vardalos, ,(executive)",$27 million,"1,016","Nia Vardalos,Toni Collette,David Duchovny",Nia Vardalos,,Randy Edelman
The Conqueror,,1956-02-21 00:00:00,111,G,Historical Epic,RKO,Dick Powell,Dick Powell,N/A,,"John Wayne,Susan Hayward,Pedro Armendariz,Agnes Moorehead,Thomas Gomez,John Hoyt,William Conrad,Ted De Corsia,Lee Van Cleef*,Richard Loo*",Oscar Millard,,Victor Young
The Conquest,74474,2011-11-11 00:00:00,105,Unrated,Foreign,Music Box Films,,,N/A,8,,,,
Conquest of the Planet of the Apes,9043472,1972-06-14 00:00:00,88,PG,Sci-Fi Adventure,Fox,,,N/A,,,,,
The Conrad Boys,11001,2006-06-02 00:00:00,94,Unrated,Drama,Newport Films,,,N/A,1,,,,
Consenting Adults,21591728,1992-10-16 00:00:00,99,R,Thriller,Buena Vista,Alan J. Pakula,"Pieter Jan Brugge, ,(executive)",N/A,"1,538","Kevin Kline,Mary Elizabeth Mastrantonio,Kevin Spacey,Forest Whitaker",,,
Conspiracy of Silence,2598,2004-12-03 00:00:00,87,Unrated,Unknown,Watch Releasing,,,N/A,1,,,,
Conspiracy Theory,75982834,1997-08-08 00:00:00,129,R,Thriller,Warner Bros.,Richard Donner,"Joel Silver,Jim Van Wyck, ,(executive)",N/A,"2,806","Mel Gibson,Julia Roberts,Patrick Stewart",Brian Helgeland,,Carter Burwell
The Conspirator,11538204,2011-04-15 00:00:00,122,PG-13,Historical Drama,Roadside Attractions,Robert Redford,Greg Shapiro,$25 million,849,"James McAvoy,Robin Wright Penn,Alexis Bledel,Justin Long,Evan Rachel Wood,Norman Reedus,Kevin Kline,Tom Wilkinson,Danny Huston",,,Mark Isham
The Constant Gardener,33579797,2005-08-31 00:00:00,129,R,Thriller,Focus Features,Fernando Meirelles,,$25 million,"1,387","Ralph Fiennes,Rachel Weisz",Jeffrey Caine,,Alberto Iglesias
Constantine,75976178,2005-02-18 00:00:00,121,R,Horror,Warner Bros.,Francis Lawrence,"Gilbert Adler, ,(executive),Lorenzo di Bonaventura,Lauren Schuler Donner,Akiva Goldsman,Erwin Stoff",$100 million,"3,006","Keanu Reeves,Rachel Weisz,Shia LaBeouf,Djimon Hounsou,Tilda Swinton",,,"Klaus Badelt,Brian Tyler"
Constantine's Sword,179507,2008-04-18 00:00:00,93,Unrated,Documentary,First Run,,,N/A,6,,,,
Constellation,306533,2007-02-02 00:00:00,102,PG-13,Drama,The Bigger Picture,,,N/A,238,"Gabrielle Union,Billy Dee Williams,Zoe Saldana,Hill Harper,Lesley Ann Warren,Melissa DeSousa,Ever Carradine,Rae Dawn Chong",,,
Consumed,,2015-11-10 00:00:00,96,Unrated,Drama / Thriller,Gathr Films,,,N/A,3,,,,
Consuming Passions,118206,1988-04-06 00:00:00,98,R,Unknown,Samuel Goldwyn,,,N/A,5,"Jonathan Pryce,Vanessa Redgrave",,,
Contact,100920329,1997-07-11 00:00:00,150,PG,Sci-Fi,Warner Bros.,Robert Zemeckis,"Lynda Obst, ,(executive)",$90 million,"2,314","Jodie Foster,Matthew McConaughey,Angela Bassett*,Rob Lowe*,Jena Malone*",Michael Goldenberg,Don Burgess,Alan Silvestri
Contagion,75658097,2011-09-09 00:00:00,105,PG-13,Action Thriller,Warner Bros.,Steven Soderbergh,"Gregory Jacobs,Michael Shamberg,Stacey Sher,Jeff Skoll, ,(executive),Steven Soderbergh",$60 million,"3,222","Marion Cotillard,Matt Damon,Laurence Fishburne,Jude Law,Gwyneth Paltrow,Kate Winslet,Bryan Cranston,Sanaa Lathan",Scott Z. Burns,,Cliff Martinez
Contempt (1997 re-issue),706604,1997-06-27 00:00:00,103,Unrated,Foreign,Strand,,,N/A,,,,,
Contempt (2013 re-release),43763,2013-09-06 00:00:00,102,Unrated,Foreign,Rialto,Jean-Luc Godard,,N/A,2,,,,
Contempt (re-issue),153619,2008-03-14 00:00:00,103,Unrated,Foreign,Rialto,Jean-Luc Godard,,N/A,2,"Brigitte Bardot,Michel Piccoli,Jack Palance,Fritz Lang",,,
The Contender,17872723,2000-10-13 00:00:00,127,R,Drama / Thriller,DreamWorks,Rod Lurie,,$20 million,"1,639","Gary Oldman,Joan Allen,Jeff Bridges,Christian Slater,Sam Elliott",,,
Continental Divide,15578237,1981-09-18 00:00:00,103,PG,Romantic Comedy,Universal,Michael Apted,"Steven Spielberg, ,(executive)",N/A,,,Lawrence Kasdan,,
Contraband,66528000,2012-01-13 00:00:00,110,R,Thriller,Universal,Baltasar Kormakur,"Tim Bevan,Eric Fellner,Bill Johnson, ,(executive),Baltasar Kormakur,Stephen Levinson,Mark Wahlberg",$25 million,"2,870","Mark Wahlberg,Kate Beckinsale,Giovanni Ribisi,Ben Foster,Lukas Haas,Diego Luna,J.K. Simmons",Aaron Guzikowski,,Clinton Shorter
The Contract,,N/A,,R,Thriller,"Millennium Films, Inc.",Bruce Beresford,,N/A,,"John Cusack,Morgan Freeman",,,
Contracted,4105,2013-11-22 00:00:00,84,Unrated,Horror Thriller,IFC,,,N/A,3,,,,
Contre-Enquete,11846,2008-02-29 00:00:00,85,Unrated,Foreign,Alliance,,,N/A,3,,,,
Control,872252,2007-10-10 00:00:00,121,R,Music Drama,Weinstein Company,Anton Corbijn,"Iain Canning, ,(executive),Anton Corbijn",N/A,29,,,,
Control Room,2589616,2004-05-21 00:00:00,83,Unrated,Documentary,Magnolia,,,N/A,74,,,,
Controlled Chaos,7549,2003-06-04 00:00:00,92,R,Comedy,Reliance Films,,,N/A,1,,,,
Controlled Chaos (re-issue),32740,2007-10-19 00:00:00,92,R,Comedy,Reliance Films,,,N/A,1,,,,
Convention,,2010-06-04 00:00:00,95,Not Yet Rated,Documentary,IFC,,,N/A,,,,,
The Conversation,4420000,1974-04-07 00:00:00,113,PG,Drama / Thriller,Paramount,Francis Ford Coppola,,N/A,,"Gene Hackman,Harrison Ford*",Francis Ford Coppola,,
Conversations with God,425045,2006-10-27 00:00:00,109,PG,Drama,IDP,,,N/A,64,Henry Czerny,,,
Conversations with Other Women,379418,2006-08-11 00:00:00,84,R,Drama,Fabrication Films,,Ram Bergman,"$450,000",14,"Aaron Eckhart,Helena Bonham Carter,Olivia Wilde",,,
Convict Stage,,1965-04-16 00:00:00,71,Unrated,Western,Fox,Lesley Selander,Hal Klein,N/A,,"Harry Lauter,Don 'Red' Barry,Jodi Mitchell,Hanna Landy","Daniel Mainwaring,Don 'Red' Barry ,(story)",Gordon Avil,Richard LaSalle
Conviction,6783129,2010-10-15 00:00:00,107,R,Drama,Fox Searchlight,Tony Goldwyn,"Hilary Swank, ,(executive)",$12.5 million,672,"Hilary Swank,Sam Rockwell,Juliette Lewis,Minnie Driver,Clea DuVall,Peter Gallagher,Melissa Leo",,,
Convicts,13623,1991-12-06 00:00:00,93,Unrated,Period Drama,MCEG,,,N/A,1,"Robert Duvall,Lukas Haas,James Earl Jones",,Toyomichi Kurita,
Convoy,22765081,1978-06-28 00:00:00,100,PG,Action Comedy,MGM,,,N/A,,,,,
Coogan's Bluff,3110000,1968-10-02 00:00:00,95,R,Unknown,Universal,,,N/A,,Clint Eastwood,,,
Coach Carter,67264877,2005-01-14 00:00:00,134,PG-13,Sports Drama,Paramount,Thomas Carter,"Thomas Carter, ,(executive),Brian Robbins,Michael Tollin",$30 million,"2,574","Samuel L. Jackson,Channing Tatum,Ashanti Douglas","John Gatins,Mark Schwahn",,Trevor Rabin
Coal Miner's Daughter,67182787,1980-03-07 00:00:00,125,PG,Music Drama,Universal,Michael Apted,,N/A,,"Sissy Spacek,Tommy Lee Jones",,,
Coast to Coast,4495445,1980-10-03 00:00:00,94,PG,Unknown,Paramount,,Steve Tisch,N/A,,,,,
Coastlines,7883,2006-05-31 00:00:00,119,R,Crime Drama,IFC,Victor Nunez,"John Sloss, ,(executive)",N/A,2,"Timothy Olyphant,Josh Brolin,Sarah Wynter,Scott Wilson,Angela Bettis,Josh Lucas,William Forsythe",,,
Cobb,1007583,1994-12-02 00:00:00,129,R,Sports Drama,Warner Bros.,,"Arnon Milchan, ,(executive producer)",N/A,4,Tommy Lee Jones,,,Elliot Goldenthal
Cobra,49042224,1986-05-23 00:00:00,87,R,Action,Warner Bros.,,,N/A,"2,131",Sylvester Stallone,Sylvester Stallone,,
Cobra Verde (re-issue),12702,2007-03-23 00:00:00,111,Unrated,Foreign,518 Media,Werner Herzog,,N/A,1,Klaus Kinski,Werner Herzog,,
Cocaine Cowboys,150056,2006-10-27 00:00:00,118,R,Documentary,Magnolia,,,N/A,14,,,,
The Cockettes,220165,2002-05-10 00:00:00,98,Unrated,Documentary,Strand,,,N/A,6,,,,
Cockfight,,2004-02-13 00:00:00,,R,Unknown,Echelon Ent.,,,N/A,10,,,,
Cockneys Vs. Zombies,,2013-08-02 00:00:00,88,Unrated,Horror Comedy,Shout! Factory,,,N/A,,,,,
Cocktail,78222753,1988-07-29 00:00:00,104,R,Romance,Buena Vista,Roger Donaldson,Ted Field,N/A,"1,462",Tom Cruise,,,
Cocktail (2012),1227789,2012-07-13 00:00:00,146,Unrated,Foreign,Eros,,,N/A,96,,,,
Coco,,2017-11-22 00:00:00,,Not Yet Rated,Animation,Buena Vista,Lee Unkrich,Darla K. Anderson,N/A,,,,,
Coco,,TBD,,Not Yet Rated,Music Drama,Lionsgate,RZA,,N/A,,Common,,,
Coco Before Chanel,6113834,2009-09-25 00:00:00,110,PG-13,Foreign,Sony Classics,,,$23 million,307,"Audrey Tautou,Alessandro Nivola",,,
Coco Chanel & Igor Stravinsky,1621226,2010-06-11 00:00:00,115,R,Foreign,Sony Classics,,,N/A,74,Mads Mikkelsen,,,
The Cocoanuts,,1929-08-03 00:00:00,96,Unrated,Comedy,Paramount,,Walter Wanger,N/A,,"Groucho Marx,Harpo Marx,Chico Marx,Zeppo Marx,Oscar Shaw,Mary Eaton,Kay Francis,Margaret Dumont,Cyril Ring,Basil Ruysdael","Morrie Ryskind ,(adaptation & play),George S. Kaufman ,(play)",George J. Folsey,Irving Berlin
Cocoon,76113124,1985-06-21 00:00:00,117,PG-13,Sci-Fi Adventure,Fox,Ron Howard,,N/A,"1,163",,,,James Horner
Cocoon: The Return,18924919,1988-11-23 00:00:00,116,PG,Sci-Fi Adventure,Fox,,,N/A,997,Courteney Cox,,,James Horner
Code 46,285585,2004-08-06 00:00:00,92,R,Sci-Fi,United Artists,Michael Winterbottom,,N/A,21,Tim Robbins,,,
Code Black,190229,2014-06-20 00:00:00,78,Unrated,Documentary,Long Shot Factory,,,N/A,10,,,,
Code Name: Emerald,561548,1985-09-27 00:00:00,95,PG,War,MGM,,,N/A,195,"Ed Harris,Eric Stoltz,Patrick Stewart*",,,
Code Name: The Cleaner,8135024,2007-01-05 00:00:00,84,PG-13,Action Comedy,New Line,,"David Brewington ,(co-executive),Cedric the Entertainer,Jay Stern",$20 million,"1,736","Cedric the Entertainer,Lucy Liu,Elizabeth Hurley",George Gallo,,
Code Name: Wild Geese,600000,1986-08-29 00:00:00,101,R,Unknown,New World,,,N/A,,,,,Ennio Morricone
Code of Silence,20345361,1985-05-03 00:00:00,101,R,Action,Orion Pictures,Andrew Davis,,N/A,"1,810",Chuck Norris,,,
Code Unknown,,2001-11-16 00:00:00,113,Unrated,Unknown,Leisure Time,Michael Haneke,,N/A,3,,Michael Haneke,,
Codebreaker,,2012-10-17 00:00:00,81,Unrated,Documentary,TODpix,,,N/A,,,,,
Coffee and Cigarettes,2198924,2004-05-14 00:00:00,95,R,Comedy,United Artists,Jim Jarmusch,,N/A,47,"Roberto Benigni,Cate Blanchett,Bill Murray,Steve Coogan,Alfred Molina",Jim Jarmusch,,
Coffee Date,4412,2006-11-10 00:00:00,94,Unrated,Comedy,Slowhand Cinema,Stewart Wade,,N/A,1,"Jonathan Bray,Wilson Cruz,Sally Kirkland,Jonathan Silverman",Stewart Wade,,
A Coffee in Berlin,150275,2014-06-13 00:00:00,83,Unrated,Foreign,Music Box Films,,,N/A,12,,,,
Cohen and Tate,64227,1989-01-27 00:00:00,85,R,Unknown,Hemdale,,,N/A,75,,,,
Coherence,102617,2014-06-20 00:00:00,89,Unrated,Sci-Fi,Oscilloscope Pictures,,,N/A,7,,,,
The Cokeville Miracle,1348456,2015-06-05 00:00:00,94,PG-13,Drama,Excel,,,N/A,51,,,,
Cold Around the Heart,5171,1997-11-07 00:00:00,96,R,Unknown,Fox,John Ridley,Dan Halsted,N/A,1,,John Ridley,,
Cold Comes the Night,16971,2014-01-10 00:00:00,90,R,Thriller,Samuel Goldwyn,,,N/A,21,"Alice Eve,Bryan Cranston",,,
Cold Comfort Farm,5682429,1996-05-10 00:00:00,105,PG,Period Comedy,Gramercy,,,N/A,6,"Kate Beckinsale,Ian McKellen,Rufus Sewell",,,
Cold Creek Manor,21386011,2003-09-19 00:00:00,118,R,Thriller,Buena Vista,,,N/A,"2,035","Dennis Quaid,Sharon Stone,Stephen Dorff,Juliette Lewis,Kristen Stewart",,Declan Quinn,
Cold Heaven,99219,1992-05-29 00:00:00,105,R,Unknown,Hemdale,,,N/A,,,,,
Cold in July,427418,2014-05-23 00:00:00,100,R,Drama / Thriller,IFC,,,N/A,73,"Michael C. Hall,Don Johnson,Sam Shepard",,,
The Cold Light of Day,3763583,2012-09-07 00:00:00,93,PG-13,Action Thriller,Lionsgate/Summit,,"Mark Canton, ,(executive),Marc D. Evans,Trevor Macy",N/A,"1,511","Henry Cavill,Bruce Willis,Sigourney Weaver",,,Lucas Vidal
Cold Mountain,95636509,2003-12-25 00:00:00,155,R,War Romance,Miramax,Anthony Minghella,"Albert Berger,Sydney Pollack,Ron Yerxa",$79 million,"2,802","Jude Law,Nicole Kidman,Renee Zellweger,Brendan Gleeson,Philip Seymour Hoffman*,Natalie Portman*,Giovanni Ribisi*,Donald Sutherland*,Ray Winstone*,Jena Malone*,Lucas Black*,Cillian Murphy*","Anthony Minghella, ,(screenplay),Charles Frazier ,(book)",,Gabriel Yared
Cold Souls,905209,2009-08-07 00:00:00,101,PG-13,Comedy / Drama,Samuel Goldwyn,,,N/A,52,"Paul Giamatti,Emily Watson,David Strathairn,Lauren Ambrose",,,
Cold Steel,285885,1987-12-11 00:00:00,91,R,Unknown,Cinetel,,,N/A,135,Sharon Stone,,,
Cold Weather,141358,2011-02-04 00:00:00,96,Unrated,Thriller,IFC,,,N/A,11,,,,
Coldblooded,16198,1995-09-15 00:00:00,92,R,Unknown,IRS Media,,,N/A,5,,,,
Coldwater,,2014-08-15 00:00:00,104,Not Yet Rated,Drama,Breaking Glass Pictures,,,N/A,,,,,
Collapse,46964,2009-11-06 00:00:00,82,Unrated,Documentary,Vitagraph,,,N/A,5,,,,
Collateral,101005703,2004-08-06 00:00:00,125,R,Crime,DreamWorks,Michael Mann,"Frank Darabont, ,(executive),Michael Mann",$65 million,"3,205","Tom Cruise,Jamie Foxx,Jada Pinkett-Smith,Mark Ruffalo,Peter Berg,Bruce McGill,Javier Bardem*,Jason Statham*",Stuart Beattie,,James Newton Howard
Collateral Beauty,,2016-12-16 00:00:00,,Unknown,Drama,Warner Bros. (New Line),David Frankel,,N/A,,"Naomie Harris,Helen Mirren,Edward Norton,Michael Pena,Will Smith",Allan Loeb,,
Collateral Damage,40077257,2002-02-08 00:00:00,108,R,Action,Warner Bros.,Andrew Davis,,$85 million,"2,824","Arnold Schwarzenegger,John Leguizamo",,,Graeme Revell
The Collection,6842058,2012-11-30 00:00:00,81,R,Horror Thriller,LD Entertainment,Marcus Dunstan,,N/A,"1,403",,"Marcus Dunstan,Patrick Melton",,
The Collector,7712114,2009-07-31 00:00:00,85,R,Horror,Freestyle Releasing,Marcus Dunstan,,N/A,"1,325",,"Marcus Dunstan,Patrick Melton",,
College,4694636,2008-08-29 00:00:00,94,R,Comedy,MGM,,,$7 million,"2,124",,,,
College Road Trip,45610425,2008-03-07 00:00:00,83,G,Comedy,Buena Vista,Roger Kumble,,N/A,"2,706",Martin Lawrence,"Ken Daurio,Cinco Paul",,Ed Shearmur
Collide,,2016-04-16 00:00:00,,PG-13,Action,Unknown,Eran Creevy,,N/A,,"Nicholas Hoult,Felicity Jones,Anthony Hopkins,Ben Kingsley","Eran Creevy,F. Scott Frazier",,
Colliding Dreams,,2016-03-04 00:00:00,134,Unrated,Documentary,International Film Circuit,,,N/A,14,,,,
Colma: The Musical,41131,2007-06-22 00:00:00,100,R,Musical,Roadside Attractions,,,N/A,2,,,,
Colombiana,36665854,2011-08-26 00:00:00,107,PG-13,Action,TriStar,Olivier Megaton,Luc Besson,$40 million,"2,614","Zoe Saldana,Michael Vartan","Luc Besson,Robert Mark Kamen",,
Colonel Chabert,464284,1994-12-23 00:00:00,110,Unrated,Foreign,October,,,N/A,2,,,,
