movie_title,movie_score,release_date_x,total_gross,release_date_y,runtime,rating,genre,distributor,director,producer,budget,theaters,actors,writers,cinematographers,composers,month,year,inflation,gross_per_theater,actors_score,producer_score
Paranoia,32,2013-08-16,7532715.3,2013-08-16,115.0,PG-13,Thriller,Relativity,Robert Luketic,"Ryan Kavanaugh, ,(executive),Tucker Tooley, ,(executive)",35700000.0,2459.0,"Liam Hemsworth,Gary Oldman,Harrison Ford,Amber Heard,Josh Holloway,Embeth Davidtz,Julian McMahon","Jason Dean Hall,Barry Levy",,,8,2013,1.02,3063.32464416,221961777.18,57506973.3643
Parental Guidance,36,2012-12-25,80357987.84,2012-12-25,104.0,PG,Comedy,Fox,Andy Fickman,"Peter Chernin,Billy Crystal",26000000.0,3368.0,"Billy Crystal,Bette Midler,Marisa Tomei,Tom Everett Scott","Lisa Addario,Joe Syracuse",,Marc Shaiman,12,2012,1.04,23859.2600475,114713163.343,187365796.1
Parker,42,2013-01-25,17968973.82,2013-01-25,118.0,R,Action / Crime,FilmDistrict,Taylor Hackford,"Taylor Hackford,Sidney Kimmel,Peter Schlessel, ,(executive)",35700000.0,2238.0,"Jason Statham,Jennifer Lopez,Nick Nolte,Michael Chiklis,Clifton Collins, Jr.,Bobby Cannavale",John J. McLaughlin,,David Buckley,1,2013,1.02,8029.03209115,151012813.677,52468447.9
Paul,57,2011-03-18,39657721.7,2011-03-18,100.0,R,Sci-Fi Comedy,Universal,Greg Mottola,"Tim Bevan,Eric Fellner",42400000.0,2806.0,"Jesse Plemons,Simon Pegg,Nick Frost,Seth Rogen, ,(Voice),Jane Lynch,Jason Bateman,Kristen Wiig,Sigourney Weaver,Bill Hader,Jeffrey Tambor,Blythe Danner","Nick Frost,Simon Pegg",Larry Sher,David Arnold,3,2011,1.06,14133.1866358,190447662.857,49589062.1968
Paul Blart: Mall Cop,39,2009-01-16,162433157.58,2009-01-16,87.0,PG,Comedy,Sony / Columbia,Steve Carr,"Todd Garner,Jack Giarraputo,Adam Sandler",28860000.0,3206.0,Kevin James,"Nick Bakay,Kevin James",Russ Alsobrook,,1,2009,1.11,50665.3641859,178526533.25,108846368.701
Paul Blart: Mall Cop 2,13,2015-04-17,71038190.0,2015-04-17,94.0,PG,Comedy,Sony / Columbia,Andy Fickman,"Todd Garner,Kevin James,Adam Sandler",30000000.0,3633.0,"Kevin James,Neal McDonough","Nick Bakay,Kevin James",,Rupert Gregson-Williams,4,2015,1.0,19553.5893201,140402660.403,106092631.173
Paycheck,43,2003-12-25,69389681.79,2003-12-25,119.0,PG-13,Sci-Fi Action,Paramount,John Woo,John Davis,77400000.0,2762.0,"Ben Affleck,Aaron Eckhart,Uma Thurman,Paul Giamatti","Dean Georgaris ,(screenplay),Philip K. Dick ,(short story)",,John Powell,12,2003,1.29,25122.9839935,87805112.8243,58726652.2827
Pearl Harbor,44,2001-05-25,266047022.36,2001-05-25,183.0,PG-13,War,Buena Vista,Michael Bay,"Michael Bay,Jerry Bruckheimer,Randall Wallace, ,(executive)",187600000.0,3255.0,"Ewen Bremner,Ben Affleck,Josh Hartnett,Kate Beckinsale,Cuba Gooding, Jr.,Jon Voight,Alec Baldwin,Tom Sizemore,Jennifer Garner*",Randall Wallace,,"Klaus Badelt*, ,(Additional music),Hans Zimmer",5,2001,1.34,81734.8763011,133411837.5,201578182.0
Penguins of Madagascar,53,2014-11-26,84184420.11,2014-11-26,92.0,PG,Animation,Fox,,"Lara Breay,Eric Darnell, ,(executive),Tom McGrath, ,(executive),Mireille Soria, ,(executive),Mark Swift",133320000.0,3775.0,"Benedict Cumberbatch, ,(Voice),Ken Jeong ,(Voice),John Malkovich, ,(Voice),Peter Stormare ,(Voice)",,,Lorne Balfe,11,2014,1.01,22300.5086384,181529242.341,212429647.89
People Like Us,49,2012-06-29,12932169.12,2012-06-29,115.0,PG-13,Drama,Buena Vista,Alex Kurtzman,"Bobby Cohen,Alex Kurtzman,Roberto Orci,Clayton Townsend",16640000.0,2055.0,"Chris Pine,Elizabeth Banks,Michelle Pfeiffer,Olivia Wilde,Philip Baker Hall*,Mark Duplass*,Jon Favreau*","Alex Kurtzman,Jody Lambert,Roberto Orci",,A.R. Rahman,6,2012,1.04,6293.02633577,194020951.905,106254984.06
Percy Jackson: Sea of Monsters,39,2013-08-07,69930745.08,2013-08-07,106.0,PG,Fantasy,Fox,Thor Freudenthal,"Chris Columbus,Karen Rosenfelt",91800000.0,3080.0,"Logan Lerman,Alexandra Daddario,Brandon T. Jackson,Nathan Fillion,Stanley Tucci,Sean Bean,Douglas Smith",Marc Guggenheim,,Andrew Lockington,8,2013,1.02,22704.7873636,105600479.058,211594767.135
Philadelphia,66,1993-12-23,77446440.0,1993-12-24,125.0,PG-13,Drama,TriStar,Jonathan Demme,"Gary Goetzman, ,(executive)",26000000.0,1604.0,"Antonio Banderas,Tom Hanks,Denzel Washington",,,Howard Shore,12,1993,1.0,48283.3167082,83302001.3333,130742922.0
Phone Booth,56,2003-04-04,60070413.48,2003-04-04,81.0,R,Thriller,Fox,Joel Schumacher,David Zucker,16770000.0,2489.0,"Colin Farrell,Kiefer Sutherland, ,(Voice),Forest Whitaker*,Radha Mitchell,Katie Holmes",,,Harry Gregson-Williams,4,2003,1.29,24134.3565609,150672294.737,51132598.0
Pieces of April,70,2003-10-17,3261976.56,2003-10-17,80.0,PG-13,Comedy / Drama,United Artists,Peter Hedges,"John Sloss, ,(executive)",387000.0,101.0,"John Gallagher Jr.,Katie Holmes,Derek Luke",Peter Hedges,,,10,2003,1.29,32296.7976238,28151093.64,11093482.1725
Pineapple Express,64,2008-08-06,96948931.8,2008-08-06,105.0,R,Action Comedy,Sony / Columbia,David Gordon Green,"Judd Apatow,Evan Goldberg, ,(executive),Shauna Robertson,Seth Rogen, ,(executive)",29970000.0,3072.0,"Seth Rogen,James Franco,Danny McBride,Kevin Corrigan,Gary Cole,Rosie Perez,Amber Heard","Seth Rogen,Evan Goldberg,Judd Apatow, ,(story)",,Graeme Revell,8,2008,1.11,31558.8970703,182889918.644,155383482.225
Pirate Radio,58,2009-11-13,8899887.87,2009-11-13,115.0,R,Comedy,Focus Features,,"Tim Bevan,Eric Fellner",55500000.0,883.0,"Philip Seymour Hoffman,Bill Nighy,Rhys Ifans,Kenneth Branagh,Emma Thompson,Jack Davenport,Gemma Arterton,Tom Sturridge,Nick Frost,January Jones*",,,,11,2009,1.11,10079.1482106,280858710.796,52772543.3318
Pirates of the Caribbean: At World's End,50,2007-05-25,355833488.75,2007-05-25,168.0,PG-13,Period Adventure,Buena Vista,Gore Verbinski,Jerry Bruckheimer,345000000.0,4362.0,"Johnny Depp,Orlando Bloom,Keira Knightley,Chow Yun-Fat,Geoffrey Rush,Jack Davenport,Bill Nighy,Jonathan Pryce,Stellan Skarsgard,Tom Hollander,Naomie Harris","Ted Elliott,Terry Rossio",Dariusz Wolski,Hans Zimmer,5,2007,1.15,81575.7654172,313366575.431,156259124.373
Pirates of the Caribbean: Dead Man's Chest,53,2006-07-07,499512658.16,2006-07-07,151.0,PG-13,Period Adventure,Buena Vista,Gore Verbinski,Jerry Bruckheimer,265500000.0,4133.0,"Johnny Depp,Orlando Bloom,Keira Knightley,Jack Davenport,Bill Nighy,Jonathan Pryce,Stellan Skarsgard,Tom Hollander,Naomie Harris,Geoffrey Rush*, ,(Cameo)","Stuart Beattie,Ted Elliott,Terry Rossio",Dariusz Wolski,Hans Zimmer,7,2006,1.18,120859.583392,438232321.62,140814419.885
Pirates of the Caribbean: The Curse of the Black Pearl,63,2003-07-09,393983954.22,2003-07-09,135.0,PG-13,Period Adventure,Buena Vista,Gore Verbinski,Jerry Bruckheimer,180600000.0,3416.0,"Johnny Depp,Geoffrey Rush,Orlando Bloom,Keira Knightley,Jack Davenport,Jonathan Pryce,Zoe Saldana*","Ted Elliott,Terry Rossio","Dariusz Wolski, ,(director of photography)","Klaus Badelt,Ramin Djawadi*, ,(Additional music)",7,2003,1.29,115334.881212,434215277.84,127972184.753
Pitch Black,49,2000-02-18,54152109.42,2000-02-18,109.0,R,Sci-Fi Horror,USA Films,David Twohy,"Ted Field, ,(executive),Scott Kroopf",31740000.0,1930.0,"Vin Diesel,Radha Mitchell",David Twohy,David Eggby,Graeme Revell,2,2000,1.38,28058.0877824,216540909.0,82936343.1314
Pitch Perfect,66,2012-09-28,67601136.72,2012-09-28,112.0,PG-13,Comedy,Universal,Jason Moore,"Elizabeth Banks,Paul Brooks,Max Handelman,Scott Niemeyer, ,(executive)",17680000.0,2787.0,"Anna Kendrick,Brittany Snow,Anna Camp,Rebel Wilson,Adam DeVine,Elizabeth Banks,Christopher Mintz-Plasse*",Kay Cannon,,Christophe Beck,9,2012,1.04,24255.8796986,93179898.97,122204086.487
Pitch Perfect 2,63,2015-05-15,184296230.0,2015-05-15,115.0,PG-13,Comedy,Universal,Elizabeth Banks,"Elizabeth Banks,Max Handelman,Jason Moore, ,(executive)",29000000.0,3660.0,"Keegan-Michael Key,Anna Kendrick,Skylar Astin,Rebel Wilson,Adam DeVine,Anna Camp,Brittany Snow,Hailee Steinfeld,Katey Sagal,Elizabeth Banks",Kay Cannon,,Mark Mothersbaugh,5,2015,1.0,50354.1612022,117916648.916,55211231.82
Pixels,27,2015-07-24,78747585.0,2015-07-24,105.0,PG-13,Action Comedy,Sony / Columbia,Chris Columbus,"Chris Columbus,Allen Covert,Jack Giarraputo, ,(executive),Seth Gordon, ,(executive),Tim Herlihy, ,(executive),Heather Parry, ,(executive),Adam Sandler",88000000.0,3723.0,"Adam Sandler,Kevin James,Josh Gad,Michelle Monaghan,Peter Dinklage,Brian Cox","Timothy Dowling,Tim Herlihy",Amir Mokri,Henry Jackman,7,2015,1.0,21151.6478646,196730301.62,149268089.31
Planes: Fire & Rescue,48,2014-07-18,59757444.87,2014-07-18,83.0,PG,Animation,Buena Vista,Roberts Gannaway,"John Lasseter, ,(executive)",50500000.0,3839.0,"Dane Cook ,(Voice),Julie Bowen ,(Voice),Patrick Warburton ,(Voice),Ed Harris, ,(Voice),Teri Hatcher ,(Voice),Regina King ,(Voice),Brad Garrett ,(Voice)",,,Mark Mancina,7,2014,1.01,15565.8882183,156179398.525,254415145.795
Pleasantville,71,1998-10-23,40584421.0,1998-10-23,124.0,PG-13,Fantasy Drama,New Line,Gary Ross,"Robin Bissell, ,(associate),Michael De Luca, ,(executive),Jon Kilik,Mary Parent, ,(executive),Steven Soderbergh",60000000.0,1773.0,"Tobey Maguire,Reese Witherspoon,Joan Allen,William H. Macy,Paul Walker*",Gary Ross,John Lindley,Randy Newman,10,1998,1.0,22890.2543711,74656341.3333,153669880.429
Pompeii,39,2014-02-21,23451945.48,2014-02-21,102.0,PG-13,Action Drama,TriStar,Paul W.S. Anderson,"Paul W.S. Anderson,Don Carmody,Peter Schlessel, ,(executive)",101000000.0,2658.0,"Kit Harington,Emily Browning,Kiefer Sutherland,Jared Harris,Carrie-Anne Moss",,,Clinton Shorter,2,2014,1.01,8823.15480813,98608845.0464,45021287.3938
Poseidon,50,2006-05-12,71596284.06,2006-05-12,99.0,PG-13,Action Drama,Warner Bros.,Wolfgang Petersen,"Akiva Goldsman,Jon Jashni, ,(executive)",188800000.0,3555.0,"Josh Lucas,Kurt Russell,Jacinda Barrett,Richard Dreyfuss,Emmy Rossum,Mia Maestro,Andre Braugher,Kevin Dillon,Freddy Rodriguez,Stacy Ferguson*,Mike Vogel",Mark Protosevich,,Klaus Badelt,5,2006,1.18,20139.6017046,149946056.82,121127047.928
Practical Magic,46,1998-10-16,46683377.0,1998-10-16,104.0,PG-13,Romantic Comedy,Warner Bros.,,Denise Di Novi,75000000.0,2652.0,"Sandra Bullock,Nicole Kidman,Goran Visnjic","Adam Brooks,Akiva Goldsman,Robin Swicord",Andrew Dunn,Alan Silvestri,10,1998,1.0,17603.0833333,74935863.75,72934257.0
Predators,51,2010-07-09,56680749.92,2010-07-09,107.0,R,Sci-Fi Horror,Fox,Nimrd Antal,"John Davis,Robert Rodriguez,Alex Young",43600000.0,2669.0,"Adrien Brody,Topher Grace,Danny Trejo,Laurence Fishburne,Alice Braga",Alex Litvak,,John Debney,7,2010,1.09,21236.6991083,176316627.81,89311336.3583
Premium Rush,66,2012-08-24,21086463.84,2012-08-24,91.0,PG-13,Action Thriller,Sony / Columbia,David Koepp,Gavin Polone,36400000.0,2255.0,"Joseph Gordon-Levitt,Michael Shannon,Dania Ramirez,Jamie Chung,Aasif Mandvi","John Kamps,David Koepp",,David Sardy,8,2012,1.04,9350.98174723,107196559.48,54896662.27
Premonition,29,2007-03-16,55030494.6,2007-03-16,110.0,PG-13,Thriller,Sony / Columbia,,"Jennifer Gibgot,Jon Jashni,Adam Shankman",23000000.0,2831.0,"Sandra Bullock,Julian McMahon,Nia Long,Amber Valletta",,,Klaus Badelt,3,2007,1.15,19438.5357118,188729217.6,107526580.87
Priest,41,2011-05-13,30884823.56,2011-05-13,87.0,PG-13,Action Horror,Sony / Screen Gems,Scott Charles Stewart,Michael De Luca,63600000.0,2864.0,"Paul Bettany,Cam Gigandet,Maggie Q,Karl Urban,Christopher Plummer,Lily Collins,Stephen Moyer",Cory Goodman,,Christopher Young,5,2011,1.06,10783.8071089,284115017.25,64788605.2987
Prime,58,2005-10-28,27849126.66,2005-10-28,105.0,PG-13,Comedy,Universal,,"Mark Gordon, ,(executive),Bob Yari, ,(executive)",26840000.0,1837.0,"Uma Thurman,Meryl Streep",,,,10,2005,1.22,15160.1124986,78607995.8286,84348341.4175
Prince of Persia: The Sands of Time,50,2010-05-28,98928046.84,2010-05-28,115.0,PG-13,Adventure,Buena Vista,Mike Newell,Jerry Bruckheimer,218000000.0,3646.0,"Jake Gyllenhaal,Ben Kingsley,Alfred Molina,Gemma Arterton","Carlo Bernard,Doug Miro,Boaz Yakin",,Harry Gregson-Williams,5,2010,1.09,27133.3096105,124564356.587,164634841.264
Prisoners,74,2013-09-20,62222348.04,2013-09-20,146.0,R,Action Thriller,Warner Bros.,Denis Villeneuve,"Broderick Johnson,Andrew A. Kosove,Stephen Levinson, ,(executive)",46920000.0,3290.0,"Hugh Jackman,Jake Gyllenhaal,Viola Davis,Maria Bello,Terrence Howard,Melissa Leo,Paul Dano",Aaron Guzikowski,Roger Deakins,,9,2013,1.02,18912.5677933,139281437.921,64380365.522
Prometheus,65,2012-06-08,131536167.36,2012-06-08,124.0,R,Sci-Fi Action,Fox,Ridley Scott,"Damon Lindelof, ,(executive),Ridley Scott,Tony Scott",135200000.0,3442.0,"Noomi Rapace,Michael Fassbender,Charlize Theron,Idris Elba,Guy Pearce,Patrick Wilson*","Damon Lindelof,Jon Spaihts",Dariusz Wolski,Marc Streitenfeld,6,2012,1.04,38215.039907,80419959.6657,196167652.575
Proof,64,2005-09-16,9193103.82,2005-09-16,99.0,PG-13,Drama,Miramax,John Madden,"James D. Stern, ,(executive)",24400000.0,517.0,"Gwyneth Paltrow,Anthony Hopkins,Jake Gyllenhaal",,,,9,2005,1.22,17781.632147,78146896.5219,22995693.0
Public Enemies,70,2009-07-01,107786128.2,2009-07-01,143.0,R,Crime Drama,Universal,Michael Mann,Kevin Misher,111000000.0,3336.0,"Johnny Depp,Christian Bale,Marion Cotillard,Giovanni Ribisi,Billy Crudup,Stephen Dorff,Rory Cochrane,Johnny Lang,David Wenham,Channing Tatum,Carey Mulligan*,Emilie de Ravin*","Ronan Bennett,Ann Biderman,Michael Mann",Dante Spinotti,Elliot Goldenthal,7,2009,1.11,32309.9904676,148606061.035,90151026.4133
Pulp Fiction,94,1994-10-14,107928762.0,1994-10-14,154.0,R,Crime,Miramax,Quentin Tarantino,"Lawrence Bender,Michael Shamberg, ,(executive),Stacey Sher, ,(executive)",8000000.0,1494.0,"John Travolta,Uma Thurman,Samuel L. Jackson,Bruce Willis,Christopher Walken*","Roger Avary, ,(stories),Quentin Tarantino",,,10,1994,1.0,72241.4738956,159978870.0,1625495.0
Punisher: War Zone,30,2008-12-05,8936584.47,2008-12-05,107.0,R,Action,Lionsgate,Lexi Alexander,"Kevin Feige, ,((executive)),Gale Anne Hurd,Stan Lee, ,(executive)",38850000.0,2508.0,"Julie Benz,Ray Stevenson,Dominic West",,,Michael Wandmacher,12,2008,1.11,3563.23144737,95993741.1433,216948316.575
Puss in Boots,65,2011-10-28,158216134.24,2011-10-28,90.0,PG,Animation,Paramount (DreamWorks),Chris Miller,"Andrew Adamson, ,(executive),Guillermo del Toro, ,(executive)",137800000.0,3963.0,"Antonio Banderas, ,(Voice),Salma Hayek ,(Voice),Zach Galifianakis, ,(Voice),Billy Bob Thornton, ,(Voice),Amy Sedaris ,(Voice)","David H. Steinberg,Tom Wheeler,Jon Zack",,Henry Jackman,10,2011,1.06,39923.3243099,159196742.189,113781775.5
Quantum of Solace,58,2008-11-14,186888953.97,2008-11-14,106.0,PG-13,Action,Sony / Columbia,Marc Forster,"Barbara Broccoli,Michael G. Wilson",222000000.0,3501.0,"Mathieu Amalric,Daniel Craig,Olga Kurylenko,Judi Dench,Gemma Arterton,Jeffrey Wright","Neal Purvis,Robert Wade",,David Arnold,11,2008,1.11,53381.592108,102246849.221,197186441.467
Quarantine,53,2008-10-10,35177910.21,2008-10-10,89.0,R,Horror Thriller,Sony / Screen Gems,John Erick Dowdle,"Sergio Aguero,Doug Davison,Drew Dowdle, ,(executive),Roy Lee",13320000.0,2463.0,Joey King*,"Drew Dowdle,John Erick Dowdle",,,10,2008,1.11,14282.5457613,97069481.17,93209522.2288
R.I.P.D.,25,2013-07-19,34291232.1,2013-07-19,96.0,PG-13,Action / Adventure,Universal,Robert Schwentke,"David Dobkin, ,(executive),Neal H. Moritz",132600000.0,2852.0,"Jeff Bridges,Ryan Reynolds,Kevin Bacon,Mary-Louise Parker,Stephanie Szostak","Phil Hay,Matt Manfredi",,Christophe Beck,7,2013,1.02,12023.5736676,98847551.2417,93704871.6462
Radio,38,2003-10-24,67510522.02,2003-10-24,105.0,PG,Sports Drama,Sony (Revolution),,"Todd Garner, ,(executive),Brian Robbins,Michael Tollin",45150000.0,3074.0,"Cuba Gooding, Jr.,Ed Harris,Alfre Woodard,Debra Winger",,"Don Burgess, ,(director of photography)",James Horner,10,2003,1.29,21961.7833507,92684852.5433,91784752.995
Raiders of the Lost Ark,90,1981-06-12,212222025.0,1981-06-12,115.0,PG,Period Adventure,Paramount,Steven Spielberg,"George Lucas, ,(Executive),Frank Marshall",18000000.0,1078.0,"Harrison Ford,Alfred Molina*","Lawrence Kasdan,George Lucas, ,(story)",,John Williams,6,1981,1.0,196866.442486,258330941.0,258330941.0
Rambo,46,2008-01-25,47457056.55,2008-01-25,93.0,R,Action,Lionsgate,Sylvester Stallone,"Randall Emmett, ,(executive),George Furla, ,(executive)",55500000.0,2764.0,"Julie Benz,Sylvester Stallone",Sylvester Stallone,,Brian Tyler,1,2008,1.11,17169.7020803,49532872.9708,40435116.64
Ramona and Beezus,56,2010-07-23,28522032.18,2010-07-23,104.0,G,Family,Fox,Elizabeth Allen (II),Alison Greenspan,16350000.0,2719.0,"Joey King,Selena Gomez,John Corbett,Bridget Moynahan,Ginnifer Goodwin,Josh Duhamel,Sandra Oh",,,Mark Mothersbaugh,7,2010,1.09,10489.8978227,210820182.233,40222654.6725
Random Hearts,38,1999-10-08,45048693.69,1999-10-08,133.0,R,Romance,Sony / Columbia,Sydney Pollack,Sydney Pollack,91520000.0,2697.0,"Harrison Ford,Kristin Scott Thomas,Charles S. Dutton,Bonnie Hunt,Dennis Haysbert,Sydney Pollack",,,,10,1999,1.43,16703.2605451,166685976.545,62989191.0
Rango,75,2011-03-04,130886263.42,2011-03-04,107.0,PG,Animation,Paramount,Gore Verbinski,"Tim Headington, ,(executive),Graham King,Gore Verbinski",143100000.0,3923.0,"Johnny Depp, ,(Voice),Isla Fisher, ,(Voice),Abigail Breslin, ,(Voice),Ned Beatty* ,(Voice),Alfred Molina*, ,(Voice),Bill Nighy* ,(Voice),Harry Dean Stanton* ,(Voice),Timothy Olyphant*, ,(Voice),Ray Winstone* ,(Voice)","John Logan,Gore Verbinski, ,(story)",,Hans Zimmer,3,2011,1.06,33363.819378,164854878.171,72373489.33
Ratatouille,96,2007-06-29,237412502.1,2007-06-29,111.0,G,Animation,Buena Vista,Brad Bird,"Brad Lewis,John Lasseter, ,(Executive),Andrew Stanton, ,(Executive)",172500000.0,3940.0,"Patton Oswalt ,(Voice),Ian Holm*, ,(Voice),Brian Dennehy* ,(Voice),Peter Sohn* ,(Voice),Peter O'Toole ,(Voice),Brad Garrett* ,(Voice),Will Arnett* ,(Voice),Janeane Garofalo* ,(Voice),James Remar* ,(Voice),John Ratzenberger* ,(Voice),Brad Bird*, ,(Voice)","Brad Bird,Jan Pinkava,Jim Capobianco,Bob Peterson",,Michael Giacchino,6,2007,1.15,60256.9802284,329415775.92,370172750.847
Ray,73,2004-10-29,94917816.0,2004-10-29,152.0,PG-13,Music Drama,Universal,Taylor Hackford,Taylor Hackford,50400000.0,2474.0,"Warwick Davis,Jamie Foxx,Terrence Howard*",,,Craig Armstrong,10,2004,1.26,38366.1341956,330123271.59,44986524.78
Rebound,36,2005-07-01,20506997.08,2005-07-01,103.0,PG,Comedy,Fox,Steve Carr,Robert Simonds,40382000.0,2464.0,"Martin Lawrence,Breckin Meyer",,,Teddy Castellucci,7,2005,1.22,8322.64491883,76682842.4509,72524774.3207
Red Eye,71,2005-08-19,70627999.66,2005-08-19,85.0,PG-13,Thriller,DreamWorks,Wes Craven,"Chris Bender,Mason Novick, ,(executive),J.C. Spink, ,(executive)",31720000.0,3134.0,"Rachel McAdams,Cillian Murphy,Brian Cox",Carl Ellsworth,,Marco Beltrami,8,2005,1.22,22536.0560498,155262541.513,108551131.89
Red Planet,34,2000-11-10,24123628.2,2000-11-10,106.0,PG-13,Sci-Fi Adventure,Warner Bros.,,Mark Canton,110400000.0,2703.0,"Val Kilmer,Carrie-Anne Moss,Benjamin Bratt",,,Graeme Revell,11,2000,1.38,8924.76071032,131594071.7,27608633.58
Red Tails,46,2012-01-20,51871432.08,2012-01-20,120.0,PG-13,Action / Adventure,Fox,Anthony Hemingway,"George Lucas, ,(executive),Rick McCallum",60320000.0,2573.0,"Terrence Howard,Cuba Gooding, Jr.,David Oyelowo,Ne-Yo,Method Man,Bryan Cranston,Michael B. Jordan*","Aaron McGruder,John Ridley",,Terence Blanchard,1,2012,1.04,20159.9036455,84569711.9094,369926961.608
Reign of Fire,39,2002-07-12,56841816.24,2002-07-12,109.0,PG-13,Action Horror,Buena Vista,Rob Bowman,"Gary Barber,Roger Birnbaum,Jonathan Glickman, ,(executive)",79200000.0,2629.0,"Matthew McConaughey,Christian Bale,Izabella Scorupco,Gerard Butler",Matt Greenberg,,Ed Shearmur,7,2002,1.32,21621.0788285,63649875.635,101940816.67
Reign Over Me,61,2007-03-23,22611285.05,2007-03-23,125.0,R,Drama,Sony / Columbia,Mike Binder,"Jack Giarraputo, ,(executive)",23000000.0,1747.0,"Adam Sandler,Don Cheadle,Jada Pinkett-Smith,Liv Tyler,Saffron Burrows,Cicely Tyson,Donald Sutherland,Joey King*",Mike Binder,Russ Alsobrook,Rolfe Kent,3,2007,1.15,12942.9221809,163382917.811,110436152.646
Reindeer Games,37,2000-02-25,32249213.1,2000-02-25,104.0,R,Action,Miramax,,Chris Moore,57960000.0,2204.0,"Ben Affleck,Charlize Theron,Ashton Kutcher*",Ehren Kruger,,Alan Silvestri,2,2000,1.38,14632.1293557,75763018.5633,73351006.3
Remember the Titans,48,2000-09-29,159603556.38,2000-09-29,113.0,PG,Sports Drama,Buena Vista,Boaz Yakin,Jerry Bruckheimer,41400000.0,2803.0,"Denzel Washington,Will Patton,Donald Faison,Ethan Suplee,Kip Pardue,Hayden Panettiere,Kate Bosworth,Ryan Gosling*",,,Trevor Rabin,9,2000,1.38,56940.2627114,170926604.99,119754600.743
Reno 911!: Miami,47,2007-02-23,23393485.15,2007-02-23,84.0,R,Comedy,Fox,,"Michael Shamberg,Stacey Sher",11500000.0,2702.0,Nick Swardson*,Thomas Lennon & Ben Garant,,Craig Wedren,2,2007,1.15,8657.84054404,83798426.41,59843012.8714
Rent,53,2005-11-23,35474607.34,2005-11-23,135.0,PG-13,Musical,Sony (Revolution),Chris Columbus,Chris Columbus,48800000.0,2437.0,Rosario Dawson,Stephen Chbosky,Stephen Goldblatt,,11,2005,1.22,14556.6710464,49114508.5156,190809075.823
Repo Men,32,2010-03-19,15036370.15,2010-03-19,111.0,R,Sci-Fi Action,Universal,,"Mike Drake, ,(executive),Scott Stuber",34880000.0,2521.0,"Jude Law,Forest Whitaker,Alice Braga,Liev Schreiber,Carice van Houten",,,Marco Beltrami,3,2010,1.09,5964.44670766,72015768.998,77907067.8743
Resident Evil,33,2002-03-15,52958015.88,2002-03-15,94.0,R,Action Horror,Sony / Screen Gems,Paul W.S. Anderson,"Paul W.S. Anderson,Jeremy Bolt,Bernd Eichinger,Samuel Hadida,Robert Kulzer, ,(executive)",43560000.0,2528.0,"James Purefoy,Milla Jovovich,Michelle Rodriguez",Paul W.S. Anderson,David Johnson,Marco Beltrami,3,2002,1.32,20948.582231,193675459.5,14594226.0
Resident Evil: Afterlife,37,2010-09-10,65540136.94,2010-09-10,100.0,R,Action Horror,Sony / Screen Gems,Paul W.S. Anderson,"Paul W.S. Anderson,Jeremy Bolt,Don Carmody,Robert Kulzer",65400000.0,3209.0,"Milla Jovovich,Ali Larter,Wentworth Miller,Sienna Guillory,Boris Kodjoe",Paul W.S. Anderson,,tomandandy,9,2010,1.09,20423.8507136,63154796.9825,42312472.2525
